timestamp,bitcoin,ethereum,tether,binancecoin,solana,AAPL,MSFT,NVDA,AMZN,GOOGL,META,BRK-B,TSLA,LVMUY,JPM
2024-06-24,63221.35738437477,3417.7971372978254,0.9989494996815242,577.112305791683,128.54028172949205,207.4427947998047,445.0794677734375,118.08090209960938,185.57000732421875,178.5719451904297,497.590087890625,413.9800109863281,182.5800018310547,155.36000061035156,194.37213134765625
2024-06-25,60363.23497529626,3357.1006400727606,0.9998285677569877,568.2866257920481,132.3377865818776,208.36968994140625,448.3404541015625,126.05892181396484,186.33999633789062,183.36456298828125,509.2491760253906,410.9700012207031,187.35000610351562,158.6699981689453,193.5804901123047
2024-06-26,61770.413870095355,3395.304687339692,0.9999185844280659,578.10170306042,136.51374501335556,212.5356903076172,449.54345703125,126.36885833740234,193.61000061035156,183.21510314941406,511.7624816894531,410.260009765625,196.3699951171875,155.52999877929688,192.95497131347656
2024-06-27,60749.89619402014,3365.9446697083863,0.9991778997156384,571.9653901943021,136.4415134350111,213.3828582763672,450.2294921875,123.95944213867188,197.85000610351562,184.73956298828125,518.1854248046875,407.95001220703125,197.4199981689453,153.13999938964844,194.65554809570312
2024-06-28,61562.64532550036,3442.910158110125,0.9987273289113273,580.4848098316352,149.23075419544415,209.9144744873047,444.3636474609375,123.50955963134766,193.25,181.49134826660156,502.8860168457031,406.79998779296875,197.8800048828125,153.35000610351562,197.67550659179688
2024-07-01,62734.39383945474,3435.3183276337395,0.9985060906120263,581.7785946481981,146.42869641202853,216.02395629882812,454.0870361328125,124.26937866210938,197.1999969482422,182.32830810546875,503.34478759765625,405.19000244140625,209.86000061035156,153.2899932861328,200.793212890625
2024-07-02,62819.82226921849,3438.009078999906,0.9990317918644189,576.4582104446572,146.34737782842973,219.53216552734375,456.62225341796875,122.6397705078125,200.0,184.5701904296875,508.1520690917969,407.1000061035156,231.25999450683594,153.5,204.09661865234375
2024-07-03,62042.5650371006,3417.8984255478363,0.9986670243216359,579.0244502710267,153.63922449411186,220.80789184570312,458.1036376953125,128.24839782714844,197.58999633789062,185.14810180664062,508.6108703613281,405.7699890136719,246.38999938964844,154.5500030517578,203.95977783203125
2024-07-05,57189.17412408636,3069.0434008340803,0.9991557712807249,513.9453755496933,127.93484525812943,225.5818328857422,464.8543395996094,125.79899597167969,200.0,189.9108123779297,538.4815673828125,411.1700134277344,251.52000427246094,155.8699951171875,201.25721740722656
2024-07-08,55880.3753776708,2928.6012310061665,0.9998589229979054,489.8966088738004,131.85304400674195,227.056884765625,463.5419921875,128.16839599609375,199.2899932861328,188.34646606445312,527.9196166992188,409.0799865722656,252.94000244140625,150.66000366210938,201.6306610107422
2024-07-09,56665.140733520275,3016.0833537946064,0.9997615658275408,510.23246278627056,139.3176879675135,227.9139862060547,456.8807678222656,131.34764099121094,199.33999633789062,188.29664611816406,528.5978393554688,410.5199890136719,262.3299865722656,148.33999633789062,204.04823303222656
2024-07-10,57988.30351208401,3064.0923605197886,0.9996032441790447,516.6700504533386,141.45706675192378,232.1995849609375,463.55194091796875,134.87677001953125,199.7899932861328,190.48870849609375,533.275390625,413.7900085449219,263.260009765625,151.52000427246094,204.2152862548828
2024-07-11,57704.202284462874,3099.7101861313545,0.9996552421122005,524.2934683955484,141.92265716309768,226.80772399902344,452.06878662109375,127.36861419677734,195.0500030517578,184.89898681640625,511.3436279296875,418.7799987792969,241.02999877929688,154.1300048828125,203.87132263183594
2024-07-12,57388.192479166675,3102.0902302291074,1.0003267253125347,525.4243568486237,136.0741315804191,229.76776123046875,450.9254150390625,129.2081756591797,194.49000549316406,184.4008026123047,497.5502014160156,424.44000244140625,248.22999572753906,158.52999877929688,201.40463256835938
2024-07-15,60942.32773996293,3252.654184707363,0.9999001981281675,544.9923777318921,147.95483971650256,233.61483764648438,451.3330383300781,128.40835571289062,192.72000122070312,185.8555145263672,494.84735107421875,434.4200134277344,252.63999938964844,153.32000732421875,206.42648315429688
2024-07-16,64835.48973321571,3488.5387580277174,1.0009423198959873,586.5021629410871,159.92387112565993,234.033447265625,446.9187316894531,126.32886505126953,193.02000427246094,183.25494384765625,488.4942321777344,438.8999938964844,256.55999755859375,151.60000610351562,209.9348907470703
2024-07-17,65162.23625234354,3446.7658893041003,1.0006031990553341,577.0733320025251,160.78254302928178,228.1133270263672,440.9534606933594,117.96092987060547,187.92999267578125,180.36544799804688,460.7677307128906,445.6099853515625,248.5,150.80999755859375,213.12881469726562
2024-07-18,64136.31384360687,3389.441287038116,0.9998418455876964,568.6629868188512,155.40160618387858,223.42906188964844,437.8216857910156,121.0601577758789,183.75,177.0474853515625,474.5910949707031,441.82000732421875,249.22999572753906,150.4499969482422,206.357666015625
2024-07-19,63959.56900809379,3428.5520187667257,0.9994782714431326,571.9732791484945,159.01459142432648,223.55862426757812,434.5805358886719,117.90094757080078,183.1300048828125,177.017578125,475.52862548828125,434.4700012207031,239.1999969482422,148.0,206.1611328125
2024-07-22,68088.13996324532,3533.118349531153,1.0006706092149187,601.817243994619,184.45124996312572,223.20980834960938,440.3768615722656,123.50955963134766,182.5500030517578,181.01309204101562,486.11053466796875,435.9800109863281,251.50999450683594,152.19000244140625,206.65249633789062
2024-07-23,67607.71339918874,3443.073350817144,1.0004649642622994,589.292647245785,178.98087466888327,224.25628662109375,442.2757873535156,122.5597915649414,186.41000366210938,181.1326446533203,487.3971252441406,434.010009765625,246.3800048828125,146.16000366210938,206.70162963867188
2024-07-24,65942.41746522837,3482.9837705931927,1.0001527910056072,582.4529136231971,173.0332556528894,217.80795288085938,426.4180908203125,114.22184753417969,180.8300018310547,172.0057830810547,460.0496520996094,432.79998779296875,215.99000549316406,141.97999572753906,204.9916534423828
2024-07-25,65403.53513022529,3336.3802530382436,1.0000472998520686,574.4106472326896,178.01893576386516,216.76148986816406,415.97882080078125,112.25233459472656,179.85000610351562,166.6751251220703,452.21044921875,433.2900085449219,220.25,142.83999633789062,205.07028198242188
2024-07-26,65749.96361965332,3173.7633983274727,0.9998243303332756,570.9283836332269,171.69638408630425,217.2299041748047,422.8090515136719,113.03213500976562,182.5,166.39613342285156,464.46795654296875,437.6600036621094,219.8000030517578,144.27999877929688,208.5786895751953
2024-07-29,68242.2474440493,3272.8501306701373,1.0001652775682102,584.4214798073752,184.78835915686435,217.50897216796875,424.2606201171875,111.5625,183.1999969482422,168.9169921875,464.4779052734375,438.30999755859375,232.10000610351562,142.2899932861328,207.21267700195312
2024-07-30,66770.32091848266,3316.942188773212,1.0000523631764198,574.7212730893208,182.5435212575425,218.0670928955078,420.4726867675781,103.7044448852539,181.7100067138672,169.6742401123047,461.9645690917969,441.260009765625,222.6199951171875,140.8300018310547,211.47781372070312
2024-07-31,66219.05102486102,3276.981779516743,0.9996921913215338,585.8203686347002,179.0391933974778,221.3361053466797,415.9291076660156,116.99115753173828,186.97999572753906,170.91969299316406,473.57379150390625,438.5,232.07000732421875,140.44000244140625,209.1290283203125
2024-08-01,64679.778647032515,3233.076804863122,0.9999272043785806,576.7235905020976,171.97399127813304,217.62857055664062,414.6962585449219,109.18309783935547,184.07000732421875,170.1425323486328,496.4231872558594,431.80999755859375,216.86000061035156,137.9199981689453,204.37254333496094
2024-08-02,65357.52960767435,3204.2465237463616,0.9992069326240535,575.3955117876043,167.8878366549297,219.12353515625,406.1261901855469,107.24356079101562,167.89999389648438,166.057373046875,486.84857177734375,428.3599853515625,207.6699981689453,138.2100067138672,195.70468139648438
2024-08-05,58006.206586686734,2682.4373928187924,0.9983319963740614,495.964297435195,137.55503532710202,208.5690155029297,392.86334228515625,100.42524719238281,161.02000427246094,158.6741485595703,474.471435546875,413.7200012207031,198.8800048828125,136.36000061035156,191.53781127929688
2024-08-06,53956.26184159744,2415.6311394312143,0.9983384299101173,464.9172230655701,129.6977057929065,206.5358428955078,397.29754638671875,104.22431182861328,161.92999267578125,157.71762084960938,492.7828369140625,422.1400146484375,200.63999938964844,136.1300048828125,196.88397216796875
2024-08-07,55959.84107399357,2455.51137665051,0.9997954811024553,483.58147031545303,143.64341390089055,209.1171875,396.1243591308594,98.88563537597656,162.77000427246094,158.36526489257812,487.62652587890625,427.0199890136719,191.75999450683594,135.52999877929688,196.94293212890625
2024-08-08,55099.95181146735,2341.590346028249,0.9999781393666202,474.91517548175267,145.14244971442133,212.59547424316406,400.3597412109375,104.94413757324219,165.8000030517578,161.444091796875,508.28173828125,431.5400085449219,198.83999633789062,138.5,200.53981018066406
2024-08-09,61859.03159904161,2685.012750687489,1.0009348485724234,517.0200212361478,163.04650728359596,215.51568603515625,403.6704406738281,104.72418975830078,166.94000244140625,163.0781707763672,516.4002075195312,431.6700134277344,200.0,139.0,202.24978637695312
2024-08-12,58804.23449992608,2558.790870730736,1.0006695520459041,503.4723056454186,141.47128798826427,217.0522918701172,404.4559020996094,108.9931411743164,166.8000030517578,161.7031707763672,514.5850219726562,430.3900146484375,197.49000549316406,138.72000122070312,202.63307189941406
2024-08-13,59350.07433270696,2726.777988551933,1.0001393749505667,518.7522169712583,146.52219296049833,220.78407287597656,411.6142272949219,116.11138153076172,170.22999572753906,163.56640625,527.1416625976562,432.4100036621094,207.8300018310547,140.14999389648438,204.35287475585938
2024-08-14,60601.22317789727,2703.5505587641255,1.0008777600254406,523.5534548294074,146.771846931375,221.23309326171875,414.4477233886719,118.05091094970703,170.10000610351562,159.79010009765625,525.3663940429688,438.4700012207031,201.3800048828125,142.16000366210938,206.6132049560547
2024-08-15,58739.19382231015,2662.780395092489,1.0000430376218774,523.8422624962476,143.8673185637519,224.22650146484375,419.34808349609375,122.8297348022461,177.58999633789062,160.7167510986328,535.908447265625,440.8399963378906,214.13999938964844,144.27999877929688,207.90060424804688
2024-08-16,57624.11692852191,2569.8604812159274,1.0000905569496674,519.9897914144176,142.88162536670714,225.5535888671875,416.7983093261719,124.54930114746094,177.05999755859375,162.37074279785156,526.0245971679688,444.510009765625,216.1199951171875,145.36000061035156,210.2788543701172
2024-08-19,58438.293742685404,2614.6012806263716,0.9985984281635789,530.6035820721123,142.46608358914975,225.39393615722656,419.8460998535156,129.9679718017578,178.22000122070312,166.0673370361328,527.8797607421875,448.7699890136719,222.72000122070312,149.60000610351562,211.7333221435547
2024-08-20,59574.945812940874,2640.5904207330605,1.0009990692483224,561.3466933045529,144.57380160342618,226.0125732421875,423.10302734375,127.21864318847656,178.8800048828125,166.5754852294922,525.33642578125,448.3599853515625,221.10000610351562,150.72999572753906,210.8193817138672
2024-08-21,59060.12610074137,2575.643435503567,0.9999301030147147,569.5129223388254,142.51583020843475,225.90280151367188,422.4456787109375,128.46835327148438,180.11000061035156,165.2502899169922,533.744140625,446.6000061035156,223.27000427246094,151.57000732421875,210.8979949951172
2024-08-22,61144.68762866613,2630.2988017642488,1.0004049197589533,569.5545076353214,142.5238693684667,224.03692626953125,413.8899841308594,123.70951080322266,176.1300048828125,163.2077178955078,530.522705078125,449.0299987792969,210.66000366210938,149.85000610351562,212.89297485351562
2024-08-23,60387.54062321362,2623.289171364539,1.0000893379281615,583.7567536762228,143.25427944806466,226.3418426513672,415.1250305175781,129.33811950683594,177.0399932861328,165.0211181640625,526.6031494140625,453.3800048828125,220.32000732421875,152.5,214.54397583007812
2024-08-26,64265.81631272862,2745.164671605207,0.9997108868336821,573.1076363055,158.63304408954454,226.68109130859375,411.83819580078125,126.42884063720703,175.5,165.55917358398438,519.7413330078125,454.489990234375,213.2100067138672,152.10000610351562,215.38914489746094
2024-08-27,62922.58634676265,2683.0801154902983,0.9999429851247148,548.8530122031234,157.03937393616738,227.5292205810547,412.1867980957031,128.26840209960938,173.1199951171875,164.0845184326172,517.7266235351562,460.6300048828125,209.2100067138672,149.8000030517578,216.38172912597656
2024-08-28,59526.560879590994,2457.2773517547434,0.9991055625467704,534.6723254250207,146.82431294389428,225.99261474609375,408.95977783203125,125.57905578613281,170.8000030517578,162.2611541748047,515.412841796875,464.5899963378906,205.75,147.88999938964844,217.4725799560547
2024-08-29,59015.29633887944,2527.0269814017706,0.9991098226668258,536.5579977474256,143.8331722816584,229.28536987304688,411.4696960449219,117.56102752685547,172.1199951171875,161.19500732421875,516.8489379882812,468.3699951171875,206.27999877929688,149.5800018310547,218.37672424316406
2024-08-30,59351.5794909728,2526.7383553003406,0.9997542313781328,536.8036844570744,139.9259778169222,228.49710083007812,415.4736328125,119.34059143066406,178.5,162.7892303466797,519.9307861328125,475.9200134277344,214.11000061035156,149.07000732421875,220.92202758789062
2024-09-03,59108.73235863689,2534.9048168403706,0.9999746484069576,526.1346608462134,134.98461607964123,222.28077697753906,407.80438232421875,107.973388671875,176.25,156.79100036621094,510.40606689453125,476.8299865722656,210.60000610351562,147.6300048828125,216.49964904785156
2024-09-04,57504.538586220435,2437.1471557556497,0.998101450592515,518.9769919279926,127.58277629667671,220.36500549316406,407.26654052734375,106.18383026123047,173.3300018310547,155.88427734375,511.38348388671875,478.57000732421875,219.41000366210938,142.3000030517578,215.54638671875
2024-09-05,57987.84601410068,2448.30785784089,1.0000618232116059,508.0001826075747,133.56817999646105,221.89163208007812,406.7585754394531,107.18358612060547,177.88999938964844,156.6714324951172,515.4926147460938,464.9200134277344,230.1699981689453,137.35000610351562,213.87571716308594
2024-09-06,56132.404732088595,2367.7700509506026,0.9995413058748812,502.3364802943831,129.2737299893364,220.3350830078125,400.0953063964844,102.8046646118164,171.38999938964844,150.374267578125,498.94647216796875,459.4200134277344,210.72999572753906,135.67999267578125,208.79490661621094
2024-09-09,54792.40755768575,2296.4029520764498,0.9992475518507435,502.47327648981104,129.92115177962722,220.42486572265625,404.0992431640625,106.44377136230469,175.39999389648438,148.368896484375,503.45452880859375,459.6099853515625,216.27000427246094,136.4600067138672,213.06985473632812
2024-09-10,57049.118751143265,2359.565766831627,0.9995366778015586,519.0381441947187,134.8794136936412,219.6266326904297,412.5453796386719,108.0733642578125,179.5500030517578,148.31900024414062,503.45452880859375,458.9200134277344,226.1699981689453,135.36000061035156,202.01393127441406
2024-09-11,57624.16178336144,2389.4740111256497,1.000199562335115,517.371526189411,135.53520634032947,222.1710205078125,421.3500671386719,116.88119506835938,184.52000427246094,150.8132781982422,510.4758605957031,453.1000061035156,228.1300048828125,135.08999633789062,203.65512084960938
2024-09-12,57381.764445000474,2342.9639236941434,0.999855942473032,530.7261556082223,132.60279314846,222.28077697753906,425.29425048828125,119.12083435058594,187.0,154.33517456054688,524.2094116210938,450.8699951171875,229.80999755859375,134.8800048828125,203.03598022460938
2024-09-13,58106.951229815284,2362.300238174588,0.9997532775780804,543.9941131094093,136.20912396005608,222.01138305664062,428.8699035644531,119.0808334350586,186.49000549316406,157.09881591796875,523.2320556640625,447.6099853515625,230.2899932861328,134.9499969482422,200.79531860351562
2024-09-16,59214.80226801806,2322.6433317480564,1.000535983437497,553.5317684437828,131.62267074556308,215.84495544433594,429.6169128417969,116.7612075805664,184.88999938964844,157.6974334716797,532.3765869140625,451.7799987792969,226.77999877929688,135.22999572753906,204.2742462158203
2024-09-17,58211.123231286256,2295.1348386540835,0.9993179426744909,534.0307828642058,131.52040183855297,216.31390380859375,433.41168212890625,115.57140350341797,186.8800048828125,158.95455932617188,535.4114379882812,456.67999267578125,227.8699951171875,134.94000244140625,205.64027404785156
2024-09-18,60317.0319794625,2341.0924132597524,1.0001431977541406,545.8591557817873,131.52137869559544,220.20535278320312,429.0890197753906,113.35176086425781,186.42999267578125,159.44342041015625,537.0386352539062,456.6000061035156,227.1999969482422,133.3000030517578,203.94993591308594
2024-09-19,61440.41208494509,2361.960992100706,1.0015302583281835,559.2622033756663,133.61385947184837,228.3673858642578,436.93756103515625,117.85104370117188,189.8699951171875,161.76808166503906,558.1527709960938,459.7099914550781,243.9199981689453,137.3000030517578,206.8490447998047
2024-09-20,62966.52931910512,2465.2347833172967,1.0000828783856601,565.7226434773531,142.68574337456613,227.6988525390625,433.53118896484375,115.98133850097656,191.60000610351562,163.21475219726562,560.39892578125,455.30999755859375,238.25,132.72000122070312,207.4485321044922
2024-09-23,63582.59956924825,2582.847683741262,1.000259784128336,588.0008491467103,144.8397327948964,225.97265625,431.77825927734375,116.24130249023438,193.8800048828125,161.47874450683594,563.4537963867188,454.9800109863281,250.0,132.24000549316406,207.79249572753906
2024-09-24,63327.02654450202,2647.9931622033255,0.9999198599003479,604.2907205092504,144.88610360985587,226.8706817626953,427.4555969238281,120.85055541992188,193.9600067138672,161.917724609375,562.3756713867188,454.55999755859375,254.27000427246094,138.2100067138672,207.9398956298828
2024-09-25,64334.14274876097,2653.844345308008,1.0000500592266635,606.3196193639224,152.88718767415355,225.8728790283203,430.3838195800781,123.4901351928711,192.52999877929688,161.11956787109375,567.34716796875,452.3599853515625,257.0199890136719,137.77999877929688,206.56407165527344
2024-09-26,63151.89959401337,2578.566359563475,1.0006122429352173,587.4528459687532,148.1082936254362,227.02035522460938,429.5870361328125,124.02005004882812,191.16000366210938,162.35671997070312,566.8780517578125,454.17999267578125,254.22000122070312,152.9600067138672,206.1611328125
2024-09-27,65130.76884023231,2630.94983700893,1.0000709369797858,596.6500568684918,155.466115622881,227.2897491455078,426.3101501464844,121.38047790527344,187.97000122070312,163.5739288330078,566.3988037109375,457.4700012207031,260.4599914550781,156.2899932861328,206.8686981201172
2024-09-30,65663.68986662335,2659.611211611689,0.9999264441132036,596.6124622623387,158.623421883811,232.4883270263672,428.5810546875,121.42046356201172,186.3300018310547,165.46957397460938,571.47021484375,460.260009765625,261.6300048828125,153.61000061035156,207.22250366210938
2024-10-01,63243.27532464382,2597.3411516834435,1.0001549105220389,566.6132996895035,152.54403421201002,225.71324157714844,419.00946044921875,116.9811782836914,185.1300048828125,166.60696411132812,575.4933471679688,457.4100036621094,258.0199890136719,147.47000122070312,203.46839904785156
2024-10-02,60872.668543725544,2451.631522589772,0.9992162065074813,547.6662085850359,145.20896405799175,226.281982421875,415.4636535644531,118.83087921142578,184.75999450683594,165.47955322265625,571.839599609375,456.6700134277344,249.02000427246094,147.66000366210938,203.71408081054688
2024-10-03,60655.55979196848,2365.231040243019,0.999953265760714,542.1361610816159,140.44843275006326,225.17440795898438,414.87603759765625,122.83023834228516,181.9600067138672,165.47955322265625,581.78271484375,452.9599914550781,240.66000366210938,145.86000061035156,201.6896209716797
2024-10-04,60727.86395169296,2348.0048369247393,0.9996324669487652,543.9268634322848,136.65393647537826,226.30194091796875,414.39794921875,124.89990234375,186.50999450683594,166.67678833007812,594.930419921875,461.9700012207031,250.0800018310547,146.6999969482422,208.84832763671875
2024-10-07,62811.79972811266,2438.030912544012,0.9996188227834542,570.3887106812168,146.3485360445286,221.20315551757812,407.90399169921875,127.69945526123047,180.8000030517578,162.6061553955078,583.789306640625,453.5,240.8300018310547,148.92999267578125,208.5615692138672
2024-10-08,62287.39010510681,2422.7506412955013,0.9987818444610819,564.5530144089458,144.21265658625913,225.27420043945312,413.0533447265625,132.86862182617188,182.72000122070312,164.00294494628906,591.8855590820312,453.79998779296875,244.5,144.67999267578125,208.38360595703125
2024-10-09,62185.230423727575,2441.4651696200294,0.9992457372163622,580.5834563804233,143.4338504886754,229.03591918945312,415.7923278808594,132.62864685058594,185.1699981689453,161.4887237548828,589.5095825195312,455.8999938964844,241.0500030517578,144.0399932861328,211.02362060546875
